State,Year,black_male_mortality,black_male_mortality_weighted,black_female_mortality,black_female_mortality_weighted,hispanic_male_mortality,hispanic_male_mortality_weighted,hispanic_female_mortality,hispanic_female_mortality_weighted,white_female_mortality,white_female_mortality_weighted,white_male_mortality,white_male_mortality_weighted
Illinois,2011,61.3918556219077,4.41187432620754,57.2861051762627,4.64732871858316,19.0124239386402,1.57209092469465,13.8180275414984,1.075039390588,341.002792221345,135.822080899055,319.323185701537,124.654045887506
Illinois,2012,61.969739560826,4.45357619221983,59.001780619974,4.7794576124749,20.1541505041102,1.68304595467035,14.3425450387769,1.13160233003092,337.927764851876,134.339408839082,323.010274887385,125.896428813354
Illinois,2013,61.8036174526894,4.44103889876355,60.0023059892442,4.85482035557418,20.179346954716,1.70153841986095,15.070454959255,1.20387023067148,339.47733239748,134.649501989442,326.410060013952,127.052395978289
Illinois,2014,64.192514127016,4.61447189162404,60.1513389035235,4.86274990215573,21.0374256346044,1.79194764592839,15.4264092666013,1.24870946137797,345.87019869526,136.921526694817,332.612035365879,129.254107129569
Illinois,2015,65.4020504792918,4.70663809835306,62.33328688648,5.03685487558549,22.1044443563451,1.90402086820792,16.987242121631,1.39390667348324,350.641289809127,138.487617794944,337.735347491134,131.043334128788
Illinois,2016,69.0854435548726,4.97286317241978,65.164040042373,5.25507199050867,24.1845921806745,2.10869769342225,17.4432152259193,1.45149618490484,344.950712566669,135.963789307314,339.388881289976,131.518113041209
Indiana,1980,35.7603152585717,1.28353789043214,28.1896836313117,1.12287931567639,,,,,376.930101595693,177.745259402094,420.07906214433,187.742364959197
Indiana,1981,34.0276618434965,1.22380963392041,26.5470498564544,1.06180255898642,,,,,378.208794827795,178.258669783659,423.822282553662,189.217021174616
Indiana,1982,35.3500994850187,1.27219139119134,25.9868036048689,1.04138070216082,,,,,379.323209269663,178.798488719202,411.54611423221,183.558044489245
Indiana,1983,34.4869610288163,1.2409501889389,27.0352813174276,1.08524471553572,,,,,390.71762979321,184.167744572019,423.442617294211,188.715323684412
Indiana,1984,34.6897648334479,1.24917560018183,28.0926621709855,1.13007134286439,,,,,387.139974575499,182.407543499243,419.007645492227,186.641859626489
Indiana,1985,35.4394500969502,1.27748434661128,29.9266467485358,1.2067416837783,,,,,393.753352782601,185.500809657183,422.91077115694,188.210275855372
Indiana,1986,36.7780452303954,1.32484388615748,29.5361071117482,1.19102022964317,,,,,403.770134650547,190.150815017104,433.947932481669,193.060864502558
Indiana,1987,36.2873342951487,1.3098353730513,29.0517933178683,1.1768425930275,,,,,403.564125164627,189.938493762143,423.973466759632,188.490880954778
Indiana,1988,37.3993561486998,1.36129714940623,31.0842337235909,1.27053533501155,,,,,413.813411245322,194.531985262382,427.244420898724,189.740324796413
Indiana,1989,37.0357504452613,1.35732727398847,32.9829863515932,1.35992431348924,,,,,406.325785783917,190.733588851376,410.812774601906,182.301284893679
Indiana,1990,36.381212366944,1.34254792871189,31.0989055168377,1.29063267652415,,,,,407.819328519643,191.225789886198,417.08590094611,184.954645956584
Indiana,1991,38.0275161198765,1.42003255209476,34.6998860242205,1.45402483287759,,,,,410.917829780154,192.317527803712,407.536815244461,180.734291922136
Indiana,1992,38.2151667169683,1.44937696116919,33.017622142738,1.40026656763354,,,,,401.919955346926,187.572375597099,405.496570765803,179.795418121079
Indiana,1993,38.232924731651,1.47062696498334,34.0525593851379,1.45700973288712,,,,,421.450499684295,196.191250085002,415.981188355941,184.381295584806
Indiana,1994,39.0695173378749,1.52476861130641,33.7716631758927,1.46043178004506,,,,,422.050877001946,196.018005044813,408.556017214747,180.94801630869
Indiana,1995,38.938501258966,1.53852086834411,35.0087709871089,1.52749552620832,,,,,425.91441833414,197.305989390681,408.931149246201,181.055551064152
Indiana,1996,37.268865755413,1.48598798350319,35.6609900756836,1.56891246542912,,,,,420.298702681277,194.213237366486,401.207294610384,177.579824117216
Indiana,1997,36.7174745630335,1.48959239588757,32.0501412623827,1.42459552845245,,,,,422.410452677605,194.671816616095,398.922685455985,176.425088892445
Indiana,1998,38.3267858407522,1.57484688135516,36.0938339700301,1.62224296964179,,,,,418.028586783091,192.148432244651,396.698897271716,175.315855421864
Indiana,1999,38.3293942450325,1.59419394208218,35.1035712507376,1.58968019957061,5.07860338076175,0.0900778312144386,3.3416217684491,0.0496281746864302,438.381073583669,200.807191455162,400.746471983562,177.067604299358
Indiana,2000,36.0497558994061,1.51596697207713,34.6353950383892,1.5803473957827,5.16406174836382,0.0996312649112788,3.83193116996424,0.0612707170675699,434.208784332171,198.287477296456,405.362401190037,178.884825624735
Indiana,2001,38.7254070002742,1.65654921787959,33.5195895400603,1.55268294642203,4.68360379649334,0.0975982636366024,2.62738749559382,0.0457825624073106,427.464522109221,194.576524248471,399.281303445305,175.86189331356
Indiana,2002,37.2809016032737,1.61425473595876,34.8604857693357,1.63354189966441,5.57182973852849,0.122527509844321,3.26512471558083,0.0604846910430118,429.794376740486,195.139422390446,396.038510277914,174.139696937262
Indiana,2003,38.8759194905366,1.70444823194585,35.341744991397,1.67525208933022,5.06726389374367,0.117604679205505,3.42121001743203,0.0675889942794834,426.747536325343,193.22779379781,399.603785149302,175.439534215745
Indiana,2004,36.2585827354277,1.61087284143331,32.552506358488,1.56060707857871,5.83987792729897,0.142796238640789,3.43333482539006,0.0720525788764231,413.251581459799,186.584304947416,384.774154753877,168.667008924212
Indiana,2005,37.1100892298558,1.66905726632462,34.4343403068447,1.67030749783578,6.08414338446562,0.157412491534143,3.59951938452678,0.080785172246849,419.9970184512,189.148418907114,392.490956605723,171.716762653606
Indiana,2006,38.0408323883658,1.73408103408637,32.3086521654614,1.5902371238278,5.38477536091023,0.14721961342227,3.37930183939821,0.0806965882406732,412.290615536672,185.14958192691,393.593917509347,171.827051190829
Indiana,2007,34.4379011909683,1.58916612273147,33.183903878598,1.65379102715787,5.11003904790881,0.146281258600313,3.13499328092565,0.0791311229803279,398.69277050172,178.591028567273,378.566113638177,164.94384980665
Indiana,2008,35.8298756413812,1.67441271251181,32.9348465930333,1.66057640814378,6.52159769493429,0.194410383523221,4.03125012646296,0.106785863887988,414.798516873506,185.355586330515,396.681238312877,172.497707717445
Indiana,2009,34.6475831452977,1.63939887400984,33.3006931838853,1.69924490171883,5.63526374659891,0.173856457048102,4.16452183471183,0.115133983144885,404.454025768947,180.305849827577,391.04705213006,169.644554523807
Indiana,2010,35.4267449869691,1.69135089835582,31.8640205237606,1.64164181199559,6.44683474294866,0.203768556121188,4.27218474592531,0.121745169810031,408.093893058425,181.592411196434,396.526605840215,171.753307697181
Indiana,2011,35.6634256531133,1.72209477658356,34.1442005499902,1.77547767950885,6.38381457473974,0.205747257481119,4.6190581418189,0.135683698792442,414.196007660578,183.788800099243,405.172731290513,175.121209572116
Indiana,2012,37.765326657839,1.83910160433289,33.1001080954085,1.73260917290114,7.73967407406501,0.253289547557403,5.10879672082552,0.152940943901167,420.986263914014,186.34506612798,411.701714184849,177.632028470297
Indiana,2013,38.1178431998772,1.87538733399389,35.1798464995672,1.85481508361906,7.55049929198846,0.251211980763428,5.03874045493585,0.154299346567653,426.298754380736,188.210670786738,420.316201514301,180.948465855683
Indiana,2014,37.7697042697354,1.87467413095154,34.9343230178524,1.8550185255678,8.00578235825785,0.270657502535658,5.83754963622968,0.182562361764848,423.745453723925,186.652860316579,422.714405995967,181.600153617353
Indiana,2015,39.2725103920174,1.96516131689292,36.0665911763425,1.92819317292769,8.58944393633649,0.295455803997798,5.68596992968754,0.181964300032936,436.791370875252,191.945398638508,431.362479373237,184.918660342364
Indiana,2016,42.2882193162033,2.13388360121176,37.3885147608499,2.01670334906892,8.57825197537243,0.301013668484148,5.89472148044045,0.19294772018644,428.671382544358,187.874379528236,442.752379635742,189.377156393931
Iowa,1980,6.8556260009214,0.0487503432574625,4.66182568062655,0.0332636904684594,,,,,428.065287497532,215.362629628191,488.8404119957,232.545184636641
Iowa,1981,5.81018770000454,0.0426772589289854,4.71003381598001,0.0346416982474756,,,,,437.104890046495,219.882386081441,476.985468342384,226.406095009229
Iowa,1982,5.81743235157237,0.0434352617999009,4.18993639607296,0.0312793776050105,,,,,434.99157857412,218.818746479974,484.543636283049,229.670943993192
Iowa,1983,6.23854234192788,0.0473251335237665,4.67019370848233,0.0354310089173666,,,,,454.158912053979,228.444658419406,492.914549396012,233.326389527933
Iowa,1984,5.38979976893858,0.0416470525665163,4.65482707317423,0.035809883526232,,,,,457.118018065629,229.905685824745,476.89228345167,225.447578216293
Iowa,1985,6.25783997748592,0.0492051345044168,4.80828382450895,0.0377342362722172,,,,,476.196873766993,239.447838585644,495.430009065029,233.85971932808
Iowa,1986,5.59186484032538,0.0448208361825614,5.55601955288739,0.0443144503004363,,,,,472.691805444684,237.631680984691,484.126452137401,228.170152715821
Iowa,1987,5.56902206164474,0.0455482980555864,5.31588469520634,0.0432856852923795,,,,,478.682759935009,240.603564587842,492.894614936479,231.942878886735
Iowa,1988,5.49220053324931,0.0458437319063943,4.76954256834809,0.0395221350929308,,,,,494.695509873134,248.447679678968,499.898647220423,235.028106878128
Iowa,1989,5.73866136159305,0.0491518773803136,5.37773926337965,0.0458451194493438,,,,,490.781869150581,246.160847601822,477.211198257757,224.171097182682
Iowa,1990,6.62684079411162,0.057781663468655,5.9425474512414,0.0514555192481798,,,,,479.58158703473,240.281932546228,473.963178535375,222.556507185361
Iowa,1991,7.32494454481008,0.0661210502596736,4.89520684214137,0.0437124513309085,,,,,488.841786914862,244.422290818984,474.08470351483,222.797226607103
Iowa,1992,6.31418609609127,0.0589074877120619,5.03715969463461,0.0463432078832412,,,,,469.520040268899,234.17067363409,459.906869302378,216.233716393618
Iowa,1993,6.76605484380809,0.0652524753049556,5.81457838139758,0.0548633084816797,,,,,501.357615952384,249.392858849274,469.32457505123,220.735097155191
Iowa,1994,7.18932220823714,0.0716423289571023,5.99694681760269,0.0581260614841016,,,,,482.140496189484,239.27869718702,472.952191708713,222.464014047776
Iowa,1995,8.19360334103764,0.0836103836949904,5.89242112610792,0.0580594622080715,,,,,496.358030480902,245.893642854597,463.409285130772,217.934891953548
Iowa,1996,7.18512990506604,0.0757606661435259,5.6578559155834,0.0570901513271697,,,,,495.947517311998,245.125582993829,454.016904146202,213.579656559084
Iowa,1997,6.6752257125544,0.0718987105886267,5.39551922880045,0.0555266976700202,,,,,486.461397135118,240.020810609478,456.267241450869,214.687781348458
Iowa,1998,6.95690746865345,0.0774928057168761,6.57806597283569,0.0691995406857741,,,,,502.033862230502,247.337162500299,457.227245316055,215.124060823905
Iowa,1999,6.88914373769979,0.0797970590607199,6.34075418644011,0.068448747805968,3.25606296060438,0.0437559051475876,2.05646081722382,0.0231024920213245,506.232104506597,248.732379002864,450.776211135461,212.116349304694
Iowa,2000,6.97120346209101,0.0868373797980475,6.35609727425945,0.0731673911640351,3.58811942901743,0.0551020662854196,2.32373448736367,0.0298049875026511,495.228826336387,242.255161604655,447.079680855572,209.891669845899
Iowa,2001,7.74216344696124,0.10050827721914,6.37790557084472,0.0763957274335773,4.29741230976703,0.071933361916382,3.03547377435925,0.0428528168576837,493.179222216121,240.608629478833,436.664839697994,204.839060383112
Iowa,2002,6.8160889690461,0.0920911662426594,5.86183651337964,0.0721703537898998,4.05557293658243,0.0723877241582067,2.18114847009475,0.0330141859859569,493.382600024402,240.040077878395,443.931874553972,208.175190448566
Iowa,2003,7.10401329164286,0.0993379001165179,6.66213686680383,0.0849366126909214,3.46703041027546,0.0653491851428247,2.71923953747095,0.0439755345646932,494.323757418,239.862367677423,441.774453356374,206.989571267763
Iowa,2004,7.00831348490927,0.10187038102122,6.90674372425841,0.091133983435842,3.85965090473264,0.0768157605065635,2.70852695068957,0.0467567496192861,465.79892234484,225.500401729017,426.931560602444,199.778215430997
Iowa,2005,7.42126543370213,0.112273259146768,5.83581327286576,0.0802557352916225,3.71063271685106,0.077895081051134,2.39504475360387,0.0437772014590294,482.044922943652,232.693662659912,439.035316452878,205.261710747936
Iowa,2006,8.14713388523739,0.128779959711384,6.23607778870023,0.0896634650224463,3.18509349422861,0.0704637879065269,2.24632909592965,0.0434776434528971,475.61827693818,228.953258710044,423.885653131919,197.901626030651
Iowa,2007,7.73536515591429,0.128265417694357,6.73510242023572,0.101273150730189,3.56760375725357,0.0830304351489037,2.567341021575,0.0524217575020549,465.955724370268,223.603787762568,422.944426736089,197.181114874744
Iowa,2008,7.98877196332192,0.138620195612888,7.42524862980959,0.116362945563937,4.37559294256636,0.105977880032364,3.14910098139246,0.0675942048082814,483.105238976986,231.156373412722,442.498410532715,206.009460111791
Iowa,2009,8.21004527065123,0.147906258262913,6.52846973328893,0.106352103490293,4.61608971040632,0.117432998346817,3.75881590704514,0.0853732714415074,463.719183479674,221.215304844486,425.306722675222,197.676958767918
Iowa,2010,8.83022497378014,0.163606798352481,7.2217453317161,0.120332591913257,4.10326439302051,0.107743261065143,2.52761086610064,0.0593687013831608,459.926699284883,218.848567012708,430.547326230856,199.906568323539
Iowa,2011,8.22126155258525,0.157866241289334,7.50353236942304,0.129149285629796,3.78439023849162,0.103003237678667,2.67517240996821,0.0652860402416634,466.067232302511,220.858894663103,431.616231510725,200.031613234477
Iowa,2012,9.06930705943159,0.178841330732696,7.4114767367398,0.130690004278238,4.97349096807539,0.138346441877156,2.73054406090414,0.0687129508829841,464.680087507436,219.568369000872,435.131699991223,201.249914109538
Iowa,2013,9.24988599353802,0.190192372414375,8.27961823197809,0.152097245396281,5.07773461883031,0.144587332608131,3.39593716545976,0.0879668684142277,462.656010970494,217.794711523157,449.751449741747,207.405714677602
Iowa,2014,9.36284398799239,0.200618384708108,8.33325289652931,0.158917459751093,4.79403351962497,0.139294019370229,3.34617104725501,0.0887706493693168,465.24647445488,218.188910083796,449.673909196501,206.781014172995
Iowa,2015,9.00064926391666,0.199577048262344,7.65535649137395,0.151121099912452,5.02883250688582,0.149655428683069,3.71557051464175,0.100976259847392,470.884501170245,220.028309751949,454.292556975551,208.425463740403
Iowa,2016,12.2500034293629,0.280425546006469,8.54948156007622,0.173703750600041,6.34830906886257,0.193250517542592,3.98763132466242,0.110903898450891,462.820442065619,215.576151508583,451.399865951785,206.60572064775
Kansas,1980,26.3488811437441,0.708782991316785,22.1685298084386,0.59255006726733,,,,,413.094718316104,196.83443815656,465.412448664019,212.098128636481
Kansas,1981,22.3572776706899,0.614372932753884,20.0545618057312,0.545528037718471,,,,,408.124986393043,193.968060202139,454.263038814579,206.567349384871
Kansas,1982,21.5093578187764,0.594405517710515,19.7203783483559,0.54032378734762,,,,,410.050736289865,194.798601907135,452.237368452803,205.257124685368
Kansas,1983,23.667326758892,0.657707011365888,20.5227169098085,0.564434707967104,,,,,406.523575884815,192.917852933792,453.196206276476,205.536439535042
Kansas,1984,22.2693636240668,0.620888360600498,21.1146558805966,0.584096540913993,,,,,422.540554985533,200.506615616987,450.583457326951,203.93206118785
Kansas,1985,21.74726058655,0.613366312498737,19.8114248903988,0.554083618354007,,,,,424.153957424795,200.854392999766,439.352327039259,198.632639587452
Kansas,1986,23.3026084126115,0.663134909491543,20.549037400892,0.580062598072446,,,,,428.652920182607,202.670650238105,440.24257727671,198.762900472059
Kansas,1987,24.2909317535231,0.696953595606158,19.5881419359218,0.558112456072229,,,,,423.864490951628,200.175233054105,432.084149676305,194.738665336882
Kansas,1988,24.1623089908561,0.699962451560946,21.4415111717177,0.616258429778641,,,,,442.759083911435,208.594794812834,441.134727004487,198.677254278992
Kansas,1989,22.3594880041145,0.650889021468839,20.9038974649678,0.603631192639349,,,,,432.269957056036,203.227037350259,418.846177639461,188.53762306089
Kansas,1990,23.6096060828031,0.692212281877468,20.0984338961298,0.584547064326933,,,,,424.448251577505,199.228015228577,425.013267791453,191.146492674699
Kansas,1991,25.2437663699424,0.741459458997203,21.203163511996,0.620700723278631,,,,,422.863091173203,198.089662185594,424.703365742169,191.338557150135
Kansas,1992,24.9071507995748,0.750967493474098,19.7757251197892,0.589983330871086,,,,,418.961170501881,195.687941022242,405.54051872398,182.419109769802
Kansas,1993,25.0625978457896,0.753731175097473,22.6775456326957,0.677286140247897,,,,,442.407635920607,206.343803798946,427.237139876665,192.240308990499
Kansas,1994,25.8362901101625,0.778469305867283,20.7619962504455,0.622078188269649,,,,,437.396383694086,203.544241355592,412.993291086286,185.777392633511
Kansas,1995,26.4389026933095,0.795191177935568,20.9051788737796,0.627880155389268,,,,,446.271768862505,207.295813023459,420.063437995009,188.916405388934
Kansas,1996,25.3100384123801,0.758692584229187,23.1307752862386,0.694269128528521,,,,,440.86110714978,204.727730551762,417.003910821494,187.336985700084
Kansas,1997,24.0134930793341,0.720454531673233,20.2957642929601,0.610554940318101,,,,,431.787643331722,200.185442049248,416.423560081911,187.032616078683
Kansas,1998,24.9462097352584,0.759250440358089,21.1516808448049,0.642307817189325,,,,,440.3156296645,203.572904386716,409.208006681376,183.634861623559
Kansas,1999,23.2980303456845,0.720521140932696,21.3565278168775,0.654832263106983,8.40073209579971,0.293248292995394,5.60048806386647,0.169869093760504,450.689942792881,207.689679387825,410.47843849432,184.05059927627
Kansas,2000,24.4381640057461,0.765764614731809,23.061889929319,0.712233959544796,9.41073895502857,0.352914349891656,5.76547248232976,0.187505274681072,456.476634213876,209.645729226983,408.269844942267,182.632105414874
Kansas,2001,24.9799974982995,0.789549859088672,22.6855384688261,0.707415590922636,10.2510508252281,0.407263261896044,6.55031045510965,0.226328505082881,449.787984584196,205.965079062267,407.007425905627,181.860861776254
Kansas,2002,24.5067780588789,0.780413632263393,23.8802889957196,0.751363558559793,10.023825010549,0.414312756435112,7.59157335357753,0.275128386675507,456.194594873477,208.485217711635,408.728835264701,182.262240948805
Kansas,2003,23.209661094879,0.742844440823773,23.209661094879,0.732547992268202,10.1725888026606,0.436849099093471,6.68379480896833,0.253846373914209,448.181493673898,204.634135414352,399.338377762207,177.662787512665
Kansas,2004,24.3565892436767,0.787935959990795,22.4548735669932,0.713243267803648,9.69143566002151,0.430593348786122,7.82629143865888,0.310933866900641,430.336314760276,196.063217627642,385.097424528402,171.141469662532
Kansas,2005,25.6802628784697,0.835186473619554,21.6369874465404,0.689352637731504,11.6198636286976,0.53683002248256,7.75871772072915,0.321676163861711,437.438690648997,199.013245380817,401.413470809555,178.127457051994
Kansas,2006,25.1544464917872,0.834132443979796,23.5619347714438,0.758034427895184,11.1475820424035,0.53490767030944,7.9625586017168,0.343093114353701,434.393765171841,196.891729263213,392.554139064638,174.199503573493
Kansas,2007,22.7747473314211,0.761802140794855,21.2300878120976,0.691678432136821,12.8961108706312,0.640357107153202,8.51358851348075,0.383587580539387,427.403696765375,193.501088305073,395.32507000361,175.004356099045
Kansas,2008,23.3611910788739,0.798734776224962,21.6518356340783,0.713033942194367,12.3928269747685,0.639321049019289,9.15217394401006,0.429830906253959,426.875910765948,192.515521178722,402.481984105843,178.009896289894
Kansas,2009,23.2286889134904,0.801715413150874,21.0046655068797,0.699165853772114,12.3909875511172,0.660937763356553,9.14320733828879,0.446898763594824,405.972526603556,182.734243417474,385.109068932017,169.946283538207
Kansas,2010,23.3078337453971,0.813926868624134,19.5225013476484,0.655369198391521,13.2136140180673,0.724727259656717,9.63857786463791,0.484973044407496,404.609974070473,181.702497960833,396.128025549592,174.614564530735
Kansas,2011,21.920172238886,0.772457048065867,22.0595692006595,0.748602364110377,14.2533393413424,0.798066956296891,10.1411289690236,0.523991356290694,419.13181481253,187.745879738236,398.013175103842,175.217991198207
Kansas,2012,22.9788490611944,0.819836369230717,21.2459041847846,0.726779577429729,13.5862878310531,0.774616489172873,10.744258233741,0.566288293355413,411.747702634977,183.963869994042,401.661963454272,176.665934696326
Kansas,2013,23.6101715246121,0.847651892116093,22.0891648670969,0.757026409200172,14.6224049120219,0.845756024959546,9.99024827322534,0.534906776133011,415.960752497303,185.401282325187,399.506225929638,175.590053077371
Kansas,2014,24.488162904917,0.886979679579515,22.0393466144253,0.756846195371346,15.0722918161249,0.885666614947163,11.1748799735114,0.607812550681107,412.194415319243,183.315169324928,413.987914574251,181.753396737515
Kansas,2015,24.632567074721,0.898696196059781,23.8412974619855,0.821270866234203,16.1694225211157,0.963889099554559,11.7658351111097,0.650652012157342,431.345148020742,191.435016054585,420.783418842056,184.519586231159
Kansas,2016,26.6915329023018,0.978059760535678,22.2200132150605,0.766678574315234,16.5102265375063,0.995580705854593,11.2131955233897,0.629330589547846,421.354739759274,186.747973660588,415.851330913439,182.072139170566
Kentucky,1980,41.5411039944146,1.43642763565678,34.3082573725224,1.25179071739635,,,,,376.681193315976,178.008504860315,469.398098880383,212.287328262227
Kentucky,1981,37.9504366752148,1.30634439051773,31.9023412395381,1.16652085811191,,,,,376.507562707444,178.241741849587,460.145639227838,207.618672380731
Kentucky,1982,36.3520266186968,1.24924791035516,31.8725013072069,1.16755986040823,,,,,373.755302807766,177.00355531195,453.192218331521,204.307487240394
Kentucky,1983,39.4271367016817,1.34775926826741,33.0906325889114,1.21228471671868,,,,,383.656368674057,181.794221920817,469.984467441201,211.73206954114
Kentucky,1984,37.3376698099082,1.27265602945423,32.81599406063,1.20189571948589,,,,,382.013911057284,181.20242198388,457.745210882022,205.969301038943
Kentucky,1985,38.526015754785,1.31259987541434,35.4396026865872,1.30130108944111,,,,,404.401333330445,191.806427487416,464.830052349897,208.98681672076
Kentucky,1986,36.6985317332448,1.24914300811236,34.8812356311551,1.28578572959969,,,,,402.110667365376,190.854878313126,469.974471058339,210.984832594468
Kentucky,1987,35.9485154267732,1.2202043981441,33.2605222037743,1.23037142543977,,,,,404.610858678078,192.160784669115,464.887070345326,208.448877228516
Kentucky,1988,37.4959345440535,1.27576274079943,35.3494281462418,1.31486576997115,,,,,422.37268296182,200.550876458106,470.791346264359,210.881296024215
Kentucky,1989,37.7146037032045,1.28463047742738,32.8236608598495,1.22746067396585,,,,,426.816278796785,202.648409167059,463.090771551668,207.205472773663
Kentucky,1990,36.3129574883474,1.23589885738394,34.1434006555858,1.28007115067892,,,,,419.944844441419,199.333859886703,459.756212322595,205.659414746896
Kentucky,1991,37.0789717660142,1.26820717273485,33.0515671571061,1.24465076178011,,,,,419.601861520109,199.120665533166,457.835355940677,204.796731260037
Kentucky,1992,34.1151046285038,1.17358582865005,32.1770481009701,1.21696943589708,,,,,411.266214630468,194.809616851507,451.301683719794,202.019405790513
Kentucky,1993,35.2975483676064,1.21611118164867,32.4653528076499,1.2253037900624,,,,,436.341684464044,206.49454483311,461.411859976252,206.565907734191
Kentucky,1994,36.0775566169589,1.2540619061091,34.3113407422626,1.29964694984275,,,,,437.631930481743,206.799339345175,455.969407063149,204.099905952964
Kentucky,1995,36.0857714806149,1.25998957848563,33.513727896822,1.27444879679676,,,,,431.203106822886,203.451046688112,454.608703435402,203.519635339529
Kentucky,1996,33.3867163718102,1.17411920921217,33.1571667558084,1.26793537579736,,,,,433.874279756198,204.391017454203,448.514444154532,200.670558703162
Kentucky,1997,33.845638592325,1.20350565642081,34.250369696568,1.31526191000601,,,,,440.246258640377,207.019004337652,451.452251089106,201.949306710161
Kentucky,1998,31.7769483946873,1.14866426244025,33.9840292618794,1.31026938835041,,,,,444.751875203622,208.756246832294,436.87660938205,195.287060402878
Kentucky,1999,32.5281921368384,1.19339974954338,34.1707787328838,1.32862025231118,2.68786897534702,0.0197426656814672,1.79191265023134,0.00918554953277495,459.874471541316,215.26110443329,450.740694560276,201.477535407484
Kentucky,2000,32.8074167524171,1.21863547666229,34.2424319648154,1.3363868582539,2.52364744249362,0.0221715286142048,2.07829789381828,0.0125620285439322,461.15945765332,215.237085411993,447.477329852349,199.696233700622
Kentucky,2001,32.8160443171461,1.24043526582343,31.8327920529619,1.25506961144397,2.75310633971562,0.0266158814990949,2.01566714157751,0.0137896292984701,465.5945283978,216.631197628121,447.60101196323,199.647339528759
Kentucky,2002,31.4679543995843,1.19998902266401,34.5731837770103,1.37459233859125,3.66759375286531,0.0380401178511681,2.3228093768147,0.0174795327950673,466.884684739754,216.842942983425,460.18521348452,205.079088196706
Kentucky,2003,32.4251852607495,1.24054880704531,32.9109558264536,1.31683151752943,3.23037426193235,0.0359869390619744,1.65161992339398,0.0136994149825984,460.04901425008,213.557734285442,449.604947087441,200.072601638389
Kentucky,2004,30.9447357891185,1.2063301643784,30.8723786516537,1.24288453836462,3.18371404845179,0.0383618214878399,2.1465950781228,0.0192852320927532,438.001872120337,202.559521737497,430.307896503245,191.547111838088
Kentucky,2005,31.2235370960007,1.22921427689949,30.6736585713391,1.24473214881679,4.01650400622367,0.0520698933229634,2.39077619418076,0.0234422548777657,451.402453223268,208.343121956521,445.712405881118,198.225104203269
Kentucky,2006,32.612516143314,1.29267794495828,31.5696740573359,1.29066935914136,3.17592817093319,0.0433231077637602,1.7064688679641,0.0180485564417892,441.66732436821,203.669227157399,441.975436802703,196.271964340324
Kentucky,2007,31.8088873185437,1.28239971546377,31.4095142872178,1.29462624362233,3.42990956315168,0.0504034919542373,2.2552830004285,0.0256254223014423,438.746513708362,201.653726335704,436.914096270514,194.014249810773
Kentucky,2008,30.4903775818333,1.23368002502382,28.6255226838619,1.19084226386097,2.56417548471075,0.0396035913120328,1.5618159770511,0.0189698684867605,452.040827268281,207.711607234823,449.313476979998,199.119820186767
Kentucky,2009,31.8039486930268,1.311814883871,30.784739849259,1.29185300983292,3.05762653130338,0.0504184552447705,0.903389656975998,0.0116218658214182,449.239461728013,205.703920665925,443.656976924648,196.568118839733
Kentucky,2010,30.2578694081418,1.25861812193078,30.4883177661627,1.29029363141783,2.90364931106311,0.0497044786659158,1.52095916293782,0.0205236763301708,448.729042738261,205.215938777362,455.527269299877,201.592662331524
Kentucky,2011,29.9357754029543,1.26522357947838,30.5079423640199,1.30912387452635,2.97526819754133,0.0516595180446521,1.60206749098379,0.0224293276668497,452.263652704725,206.407006973944,459.610276484808,202.937103546398
Kentucky,2012,31.7004268610716,1.35486677859102,30.0355842993031,1.29932975441139,2.64550324883763,0.0466438384445073,1.82448499919837,0.0263732346007628,463.168323108995,210.94138227102,467.683923482011,206.282809916922
Kentucky,2013,31.496585483801,1.36359705861203,28.746883576485,1.25673630876686,2.72697709816459,0.049129223346785,1.49983740399052,0.0222909621066953,457.768555545228,208.009225555097,472.88055363089,208.303763679051
Kentucky,2014,31.8826609309601,1.39093446131671,29.9565584582298,1.31837701486339,3.62560465455126,0.0664562366873238,2.01674258909414,0.0307648668707015,462.740454066195,209.989283243657,487.462545804416,214.405968990621
Kentucky,2015,34.3533024711099,1.51284282087075,31.70900221511,1.40285792391969,3.34492681955544,0.0622271565337759,2.2826865457777,0.0356491543128286,477.104088924428,216.157289677126,505.987984028427,222.228304287731
Kentucky,2016,36.8269004956982,1.63611332397103,33.4687559584528,1.49324931773124,3.83144007605183,0.0726622145271659,2.27632616283079,0.0366174116742368,491.776602702653,222.437834874258,511.474712270119,224.298019049277
Louisiana,1980,151.360501052834,20.9763842457729,127.14187206444,19.9192390091648,,,,,249.729408413139,88.3566964134495,315.624953300269,107.998241838963
Louisiana,1981,148.012368706036,20.5762274876053,119.598655721366,18.8033727420748,,,,,257.937775134015,91.0015767988327,312.317752486957,106.63102194779
Louisiana,1982,143.489035910104,20.011515886236,115.850882413992,18.278729324242,,,,,258.032553386935,90.8766942570701,301.152660086263,102.545239709977
Louisiana,1983,145.466134965476,20.3169897789782,123.21088474963,19.5419080862558,,,,,257.128840849273,90.5223503369915,299.70706725814,101.650287358593
Louisiana,1984,137.157699102945,19.2293183885929,117.71623686878,18.7626852871783,,,,,256.282079264386,90.0599385016554,298.344682135499,100.838956413887
Louisiana,1985,141.605937383242,19.9387533918597,123.854184425977,19.8498842480679,,,,,264.485249041451,92.7272271720356,307.220950605237,103.470538326728
