State,Year,Gender.Code,Race,Group_Population,Group_Deaths,State_Population,State_Deaths,population_proportion,deaths_proportion,black_male_mortality,black_male_mortality_weighted,black_male_mortality_weighted_2,black_female_mortality,black_female_mortality_weighted,black_female_mortality_weighted2,hispanic_male_mortality,hispanic_male_mortality_weighted,hispanic_male_mortality_weighted2,hispanic_female_mortality,hispanic_female_mortality_weighted,hispanic_female_mortality_weighted2,white_male_mortality,white_male_mortality_weighted,white_male_mortlaity_weighted2,white_female_mortality,white_female_mortality_weighted,white_female_mortality_weighted2
Tennessee,2005,M,Hispanic or Latino,115265,198,5991057,57260,0.0192395098227241,0.00345791128187216,,,,,,,3.30492599219136,171.778076606082,0.0114281408741511,,,,,,,,,
Tennessee,2006,M,Hispanic or Latino,124906,238,6088766,56838,0.0205141731510129,0.00418733945599775,,,,,,,3.90883801413948,190.543288552992,0.0163676316437101,,,,,,,,,
Tennessee,2007,M,Hispanic or Latino,136165,238,6175727,57087,0.0220484163241024,0.00416907527107748,,,,,,,3.85379729382468,174.78794110087,0.0160667709974298,,,,,,,,,
Tennessee,2008,M,Hispanic or Latino,144082,224,6247411,58820,0.0230626734818631,0.00380822849370962,,,,,,,3.58548525141054,155.467025721464,0.0136543470981972,,,,,,,,,
Tennessee,2009,M,Hispanic or Latino,152324,215,6306019,58288,0.0241553347682587,0.00368858083996706,,,,,,,3.40944104354903,141.146503505685,0.0125759989082322,,,,,,,,,
Tennessee,2010,M,Hispanic or Latino,158297,217,6346105,59578,0.0249439616898869,0.0036422840645876,,,,,,,3.41942025856805,137.084088769844,0.0124544999179104,,,,,,,,,
Tennessee,2011,M,Hispanic or Latino,161858,199,6397634,60541,0.0252996654700785,0.00328702862522918,,,,,,,3.11052492218217,122.947274771714,0.0102243844587016,,,,,,,,,
Tennessee,2012,M,Hispanic or Latino,166276,236,6454306,61956,0.0257620261574211,0.00380915488411131,,,,,,,3.65647367819251,141.932690225889,0.0139280745699114,,,,,,,,,
Tennessee,2013,M,Hispanic or Latino,168831,234,6494821,63406,0.0259947117865142,0.00369050247610636,,,,,,,3.60287065648153,138.600138600139,0.013296403078836,,,,,,,,,
Tennessee,2014,M,Hispanic or Latino,173237,298,6544663,64661,0.0264699649164518,0.00460865127356521,,,,,,,4.55332841431255,172.018679612323,0.0209847027955822,,,,,,,,,
Tennessee,2015,M,Hispanic or Latino,178007,309,6595056,66570,0.0269909762707095,0.0046417305092384,,,,,,,4.68532791836794,173.588679096889,0.0217480295444749,,,,,,,,,
Tennessee,2016,M,Hispanic or Latino,183502,339,6651194,67857,0.0275893320808264,0.00499579999115788,,,,,,,5.09682923096214,184.739130908655,0.0254627394269739,,,,,,,,,
Texas,1999,M,Hispanic or Latino,3284137,12767,20558220,146858,0.159748120216634,0.0869343175039834,,,,,,,62.1016800092615,388.747485260207,5.39876716745592,,,,,,,,,
Texas,2000,M,Hispanic or Latino,3396208,13263,20851820,149939,0.162873456609543,0.0884559720953188,,,,,,,63.605958616562,390.523784173408,5.62632690048261,,,,,,,,,
Texas,2001,M,Hispanic or Latino,3553740,13961,21319622,152779,0.166688696450622,0.091380359866212,,,,,,,65.4842754716758,392.853725933805,5.9839766581799,,,,,,,,,
Texas,2002,M,Hispanic or Latino,3682297,14556,21690325,155524,0.169766796947487,0.0935932717779892,,,,,,,67.1082614022612,395.296740051115,6.28088174797017,,,,,,,,,
Texas,2003,M,Hispanic or Latino,3806087,14254,22030931,154870,0.172761060347382,0.092038483889714,,,,,,,64.6999439106772,374.505364696078,5.95488474528826,,,,,,,,,
Texas,2004,M,Hispanic or Latino,3928723,14618,22394023,152870,0.175436231355125,0.0956237325832407,,,,,,,65.27634628222,372.080189924309,6.24196788090203,,,,,,,,,
Texas,2005,M,Hispanic or Latino,4056390,15908,22778123,156457,0.178082715595135,0.101676498974159,,,,,,,69.8389415141889,392.171364193285,7.10097906522378,,,,,,,,,
Texas,2006,M,Hispanic or Latino,4200947,15463,23359580,157150,0.179838293325479,0.0983964365256125,,,,,,,66.1955394745967,368.083672562401,6.51340519819083,,,,,,,,,
Texas,2007,M,Hispanic or Latino,4352474,15894,23831983,160548,0.182631634136362,0.0989984303759623,,,,,,,66.6918904734029,365.171624230265,6.60239247567248,,,,,,,,,
Texas,2008,M,Hispanic or Latino,4504366,16064,24309039,164914,0.185295930456157,0.0974083461683059,,,,,,,66.082414858111,356.631765713532,6.43697874213648,,,,,,,,,
Texas,2009,M,Hispanic or Latino,4656864,17102,24801761,163249,0.187763441474982,0.104760212926266,,,,,,,68.9547810738117,367.242848406138,7.22371754757657,,,,,,,,,
Texas,2010,M,Hispanic or Latino,4763753,17511,25145561,166527,0.189447075768164,0.105154119151849,,,,,,,69.6385338151732,367.588327942276,7.32277868236081,,,,,,,,,
Texas,2011,M,Hispanic or Latino,4901993,17901,25646389,168640,0.191137746526421,0.106149193548387,,,,,,,69.7993000106175,365.178000050184,7.40913940636897,,,,,,,,,
Texas,2012,M,Hispanic or Latino,5007604,18799,26071655,174187,0.192070814069916,0.107924242337258,,,,,,,72.1051271965666,375.409077874369,7.78189122132108,,,,,,,,,
Texas,2013,M,Hispanic or Latino,5114680,19777,26473525,179183,0.193199809998857,0.110373193885581,,,,,,,74.7048230260232,386.671306904831,8.24540991603925,,,,,,,,,
Texas,2014,M,Hispanic or Latino,5230623,20661,26944751,183912,0.194124005822136,0.112341772151899,,,,,,,76.6791275970596,395.000748476807,8.61426908131524,,,,,,,,,
Texas,2015,M,Hispanic or Latino,5353499,21571,27429639,189654,0.195172054579355,0.113738703111983,,,,,,,78.641209969989,402.932736141354,8.94454923314369,,,,,,,,,
Texas,2016,M,Hispanic or Latino,5469288,22130,27862596,191966,0.196294989885365,0.115280830980486,,,,,,,79.425477798264,404.623051483118,9.15623508160603,,,,,,,,,
Utah,1999,M,Hispanic or Latino,101936,249,2203482,12058,0.046261326391593,0.0206501907447338,,,,,,,11.3002965306728,244.270915083974,0.233353278830447,,,,,,,,,
Utah,2000,M,Hispanic or Latino,107917,268,2233169,12364,0.0483246006012084,0.0216758330637334,,,,,,,12.0008830500513,248.339001269494,0.2601291376103,,,,,,,,,
Utah,2001,M,Hispanic or Latino,115790,297,2283715,12662,0.0507024738200695,0.0234560101089875,,,,,,,13.0051254206414,256.498834096209,0.305048353335215,,,,,,,,,
Utah,2002,M,Hispanic or Latino,122848,304,2324815,13116,0.0528420540989283,0.0231777981091796,,,,,,,13.0763092977291,247.460276113571,0.303080056915953,,,,,,,,,
Utah,2003,M,Hispanic or Latino,128646,329,2360137,13412,0.0545078527221089,0.0245302713987474,,,,,,,13.9398687449076,255.740559364458,0.3419487635755,,,,,,,,,
Utah,2004,M,Hispanic or Latino,134385,307,2401580,13331,0.0559569116997976,0.023029030080264,,,,,,,12.7832510264076,228.44811548908,0.294385872410707,,,,,,,,,
Utah,2005,M,Hispanic or Latino,141462,330,2457719,13432,0.0575582481154274,0.0245681953543776,,,,,,,13.4270842191479,233.278194850914,0.329879228135707,,,,,,,,,
Utah,2006,M,Hispanic or Latino,150443,334,2525507,13764,0.0595694250698969,0.0242662016855565,,,,,,,13.2250672835197,222.010994197138,0.320922150006944,,,,,,,,,
Utah,2007,M,Hispanic or Latino,161456,399,2597746,14143,0.0621523428387533,0.0282118362440783,,,,,,,15.3594693245606,247.126152016649,0.433318833380448,,,,,,,,,
Utah,2008,M,Hispanic or Latino,171534,377,2663029,14040,0.0644131175439697,0.0268518518518519,,,,,,,14.1568116607067,219.781501043525,0.380136609407864,,,,,,,,,
Utah,2009,M,Hispanic or Latino,179852,410,2723421,14138,0.0660390002133346,0.0289998585372754,,,,,,,15.0545949377639,227.965215844139,0.436581123531137,,,,,,,,,
Utah,2010,M,Hispanic or Latino,185039,410,2763885,14776,0.0669488781190245,0.0277476989713048,,,,,,,14.8341917265009,221.574911234929,0.411614686509568,,,,,,,,,
Utah,2011,M,Hispanic or Latino,190618,384,2816124,15266,0.0676880705537114,0.0251539368531377,,,,,,,13.6357631979274,201.450020459768,0.342993126425004,,,,,,,,,
Utah,2012,M,Hispanic or Latino,194788,420,2855782,15676,0.0682082876073874,0.0267925491196734,,,,,,,14.707004946456,215.619031973222,0.394038152431202,,,,,,,,,
Utah,2013,M,Hispanic or Latino,199349,451,2902663,16366,0.0686779691614218,0.0275571306366858,,,,,,,15.5374564666997,226.236399480308,0.428167717614663,,,,,,,,,
Utah,2014,M,Hispanic or Latino,203321,458,2941836,16719,0.0691136419569276,0.0273939828937137,,,,,,,15.5685089175603,225.25956492443,0.426483466968277,,,,,,,,,
Utah,2015,M,Hispanic or Latino,209012,478,2990632,17334,0.0698889064251302,0.0275758624668282,,,,,,,15.9832436755843,228.695003157713,0.440751729371714,,,,,,,,,
Utah,2016,M,Hispanic or Latino,215342,590,3051217,17913,0.0705757735356089,0.0329369731479931,,,,,,,19.3365466959577,273.982780878788,0.636887319299673,,,,,,,,,
Vermont,2011,M,Hispanic or Latino,4903,13,626730,5433,0.0078231455331642,0.00239278483342536,,,,,,,2.07425845260319,265.143789516622,0.00496325416599329,,,,,,,,,
Vermont,2012,M,Hispanic or Latino,5060,13,626444,5491,0.00807733811801215,0.00236751047168093,,,,,,,2.07520544533909,256.916996047431,0.00491307062272959,,,,,,,,,
Vermont,2014,M,Hispanic or Latino,5503,11,626984,5623,0.00877693848646855,0.00195625111150631,,,,,,,1.75443073507458,199.890968562602,0.00343210707555048,,,,,,,,,
Vermont,2016,M,Hispanic or Latino,5943,13,624594,5909,0.00951498093161318,0.00220003384667456,,,,,,,2.08135204628927,218.74474171294,0.00457904494868176,,,,,,,,,
Virginia,1999,M,Hispanic or Latino,161727,266,7000174,55320,0.0231032828612546,0.00480838756326826,,,,,,,3.79990554520502,164.474701193987,0.0182714185651579,,,,,,,,,
Virginia,2000,M,Hispanic or Latino,175628,275,7078515,56282,0.0248114187792214,0.00488610923563484,,,,,,,3.88499565233668,156.580955200765,0.0189825131372835,,,,,,,,,
Virginia,2001,M,Hispanic or Latino,192237,323,7198362,56280,0.0267056588707264,0.00573916133617626,,,,,,,4.48713193362601,168.021764800741,0.0257523741037882,,,,,,,,,
Virginia,2002,M,Hispanic or Latino,206579,386,7286873,57196,0.0283494717144103,0.00674872368697112,,,,,,,5.29719675366924,186.853455578737,0.0357493172060341,,,,,,,,,
Virginia,2003,M,Hispanic or Latino,220919,376,7366977,58282,0.029987741240403,0.0064513915102433,,,,,,,5.10385738953712,170.198126915295,0.0329269822323523,,,,,,,,,
Virginia,2004,M,Hispanic or Latino,236829,380,7475575,56550,0.0316803724128244,0.00671971706454465,,,,,,,5.083221023132,160.453322861643,0.0341578070519922,,,,,,,,,
Virginia,2005,M,Hispanic or Latino,254101,405,7577105,57855,0.0335353673995543,0.00700025926886181,,,,,,,5.34504932952625,159.385441222191,0.0374167311115397,,,,,,,,,
Virginia,2006,M,Hispanic or Latino,271524,446,7673725,57690,0.0353835979266914,0.0077309759057029,,,,,,,5.81204043668492,164.258039804953,0.0449327445789821,,,,,,,,,
Virginia,2007,M,Hispanic or Latino,286366,469,7751000,58225,0.0369456844278158,0.00805495920996136,,,,,,,6.05083215069023,163.776425972357,0.0487392061601326,,,,,,,,,
Virginia,2008,M,Hispanic or Latino,301190,480,7833496,59100,0.0384489888039772,0.00812182741116751,,,,,,,6.12753233039246,159.367840897772,0.0497667600437966,,,,,,,,,
Virginia,2009,M,Hispanic or Latino,316762,450,7925937,58653,0.0399652432261321,0.00767224182906245,,,,,,,5.67756216078932,142.062494869965,0.04355962989711,,,,,,,,,
Virginia,2010,M,Hispanic or Latino,328944,523,8001024,59032,0.0411127375695911,0.00885960157202873,,,,,,,6.53666330709669,158.993628094752,0.0579122325113764,,,,,,,,,
Virginia,2011,M,Hispanic or Latino,344765,458,8110035,60804,0.0425109139479669,0.00753239918426419,,,,,,,5.64732457998024,132.844111206184,0.0425379030595182,,,,,,,,,
Virginia,2012,M,Hispanic or Latino,356151,498,8192048,61564,0.043475209129634,0.00808914300565265,,,,,,,6.07906594297299,139.828331241524,0.0491744337535012,,,,,,,,,
Virginia,2013,M,Hispanic or Latino,367114,519,8262692,62716,0.044430313994519,0.00827540021685056,,,,,,,6.28124586999007,141.372979510452,0.0519798234346076,,,,,,,,,
Virginia,2014,M,Hispanic or Latino,376017,574,8317372,63598,0.045208630803095,0.0090254410516054,,,,,,,6.90121831751664,152.652672618525,0.0622865391090058,,,,,,,,,
Virginia,2015,M,Hispanic or Latino,385819,605,8367587,65577,0.046108752738394,0.00922579562956524,,,,,,,7.23028036637085,156.809281035926,0.0667050890045956,,,,,,,,,
Virginia,2016,M,Hispanic or Latino,394897,653,8411808,66473,0.0469455555809167,0.00982353737607751,,,,,,,7.76289710844565,165.359574775195,0.0762591098914598,,,,,,,,,
Washington,1999,M,Hispanic or Latino,224523,437,5842564,43865,0.0384288473348345,0.00996238458908013,,,,,,,7.47959286368108,194.634848100195,0.0745145806777301,,,,,,,,,
Washington,2000,M,Hispanic or Latino,235627,492,5894121,43941,0.0399766139853593,0.0111968321157916,,,,,,,8.34730064075712,208.804593701061,0.0934633238945974,,,,,,,,,
Washington,2001,M,Hispanic or Latino,252321,490,5985722,44642,0.0421538120213401,0.0109762107432463,,,,,,,8.18614696773422,194.197074361627,0.0898528742930372,,,,,,,,,
Washington,2002,M,Hispanic or Latino,265151,549,6052349,45338,0.0438096018587163,0.0121090475980414,,,,,,,9.07085827337452,207.051830843557,0.109839454587379,,,,,,,,,
Washington,2003,M,Hispanic or Latino,277722,562,6104115,45920,0.045497504552257,0.0122386759581882,,,,,,,9.20690386730918,202.36063401531,0.112680313010186,,,,,,,,,
Washington,2004,M,Hispanic or Latino,291544,545,6178645,44770,0.0471857502737251,0.0121733303551485,,,,,,,8.820704215892,186.935762697912,0.107377346385105,,,,,,,,,
Washington,2005,M,Hispanic or Latino,306898,603,6257305,46203,0.0490463546207193,0.0130511005778846,,,,,,,9.63673658228263,196.482218847956,0.12577001837795,,,,,,,,,
Washington,2006,M,Hispanic or Latino,324971,603,6370753,46120,0.0510098256830865,0.0130745880312229,,,,,,,9.4651291613409,185.55501875552,0.123752664446847,,,,,,,,,
Washington,2007,M,Hispanic or Latino,341936,674,6461587,47323,0.0529182691496687,0.0142425459079095,,,,,,,10.4308740252201,197.112910018249,0.148562202163818,,,,,,,,,
Washington,2008,M,Hispanic or Latino,361576,729,6562231,48627,0.0550995537950432,0.0149916712937257,,,,,,,11.1090267928697,201.617363984335,0.166542878071894,,,,,,,,,
Washington,2009,M,Hispanic or Latino,381421,682,6667426,48270,0.0572066341643687,0.0141288585042469,,,,,,,10.2288349357008,178.805047441017,0.144521761469815,,,,,,,,,
Washington,2010,M,Hispanic or Latino,394244,700,6724540,48146,0.0586276533413438,0.0145391102064554,,,,,,,10.4096339675279,177.555016690172,0.151346815462749,,,,,,,,,
Washington,2011,M,Hispanic or Latino,408162,737,6822520,49691,0.0598256949045221,0.0148316596566783,,,,,,,10.8024600880613,180.565559753235,0.160218411480976,,,,,,,,,
Washington,2012,M,Hispanic or Latino,418327,781,6895226,50105,0.0606690774167518,0.0155872667398463,,,,,,,11.3266773271826,186.696053565751,0.176551940774965,,,,,,,,,
Washington,2013,M,Hispanic or Latino,429032,821,6968006,51264,0.0615717035834929,0.0160151373283396,,,,,,,11.7824238383262,191.36101736001,0.188697135831496,,,,,,,,,
Washington,2014,M,Hispanic or Latino,441084,887,7054196,52099,0.0625278912012085,0.0170252787961381,,,,,,,12.5740764787369,201.095482946559,0.214077157654459,,,,,,,,,
Washington,2015,M,Hispanic or Latino,453285,941,7160290,54595,0.0633053968484517,0.0172360106236835,,,,,,,13.1419258158538,207.595662772869,0.226514372977717,,,,,,,,,
Washington,2016,M,Hispanic or Latino,468451,1032,7288000,54769,0.0642770307354556,0.0188427760229327,,,,,,,14.1602634467618,220.300522359863,0.266818672553053,,,,,,,,,
West Virginia,1999,M,Hispanic or Latino,5378,13,1811799,21049,0.0029683204373112,0.000617606537127655,,,,,,,0.717518885924984,241.725548531052,0.000443144354459822,,,,,,,,,
West Virginia,2000,M,Hispanic or Latino,6381,14,1808344,21114,0.00352864278035595,0.000663067159230842,,,,,,,0.774188981742412,219.401347751136,0.000513339288831759,,,,,,,,,
West Virginia,2001,M,Hispanic or Latino,6921,13,1801481,20967,0.00384183902022836,0.00062002193923785,,,,,,,0.721628482343139,187.834128016183,0.000447425491031659,,,,,,,,,
West Virginia,2002,M,Hispanic or Latino,7399,16,1805414,21016,0.00409822899346078,0.000761324704986677,,,,,,,0.88622332606261,216.24543857278,0.000674703712266928,,,,,,,,,
West Virginia,2003,M,Hispanic or Latino,7980,15,1812295,21306,0.00440325664419976,0.00070402703463813,,,,,,,0.8276798203383,187.96992481203,0.000582708969542594,,,,,,,,,
West Virginia,2004,M,Hispanic or Latino,8507,22,1816438,20793,0.00468334179311378,0.00105804838166691,,,,,,,1.21116162511465,258.610556012695,0.00128146759738961,,,,,,,,,
West Virginia,2006,M,Hispanic or Latino,10064,20,1827912,20672,0.0055057355058668,0.00096749226006192,,,,,,,1.09414457588768,198.728139904611,0.00105857640856006,,,,,,,,,
West Virginia,2007,M,Hispanic or Latino,10693,13,1834052,21086,0.00583025999262834,0.00061652281134402,,,,,,,0.708813054373595,121.574862059291,0.00043699941699975,,,,,,,,,
West Virginia,2008,M,Hispanic or Latino,11351,36,1840310,21557,0.00616798256815428,0.00166999118615763,,,,,,,1.95619216327684,317.152673773236,0.00326682367110295,,,,,,,,,
West Virginia,2009,M,Hispanic or Latino,11845,16,1847775,21386,0.00641041252316976,0.000748152997287945,,,,,,,0.865906292703387,135.07809202195,0.000647830388256532,,,,,,,,,
West Virginia,2010,M,Hispanic or Latino,12020,23,1852994,21275,0.00648679920172434,0.00108108108108108,,,,,,,1.24123445623677,191.34775374376,0.00134187508782354,,,,,,,,,
West Virginia,2011,M,Hispanic or Latino,12688,16,1854972,21867,0.00683999542850243,0.000731696163168244,,,,,,,0.862546712295388,126.103404791929,0.000631122119939919,,,,,,,,,
West Virginia,2012,M,Hispanic or Latino,13242,20,1856560,21915,0.00713254621450424,0.000912616929044034,,,,,,,1.07726117119835,151.034586920405,0.000983126781837413,,,,,,,,,
West Virginia,2013,M,Hispanic or Latino,13730,23,1853231,21843,0.00740868245782636,0.00105296891452639,,,,,,,1.24107572126734,167.516387472688,0.00130681415506793,,,,,,,,,
West Virginia,2014,M,Hispanic or Latino,14224,22,1848514,22186,0.00769482946842707,0.000991616334625439,,,,,,,1.19014516525166,154.66816647919,0.00118016738643904,,,,,,,,,
West Virginia,2015,M,Hispanic or Latino,14660,32,1841053,22752,0.00796283431275471,0.00140646976090014,,,,,,,1.73813572993282,218.281036834925,0.0024446353444906,,,,,,,,,
West Virginia,2016,M,Hispanic or Latino,15050,31,1831102,22732,0.00821909429403714,0.00136371634699982,,,,,,,1.69296958880499,205.980066445183,0.00230873030322694,,,,,,,,,
Wisconsin,1999,M,Hispanic or Latino,96657,214,5332666,46672,0.0181254554476129,0.00458519026396983,,,,,,,4.01300212689113,221.401450489877,0.0184003782815114,,,,,,,,,
Wisconsin,2000,M,Hispanic or Latino,104523,190,5363675,46461,0.0194871986091626,0.00408945136781387,,,,,,,3.54234736444695,181.778173225032,0.0144862572748094,,,,,,,,,
Wisconsin,2001,M,Hispanic or Latino,113242,150,5406835,46628,0.0209442307745659,0.00321695118812731,,,,,,,2.77426627592667,132.459688101588,0.00892467919252383,,,,,,,,,
Wisconsin,2002,M,Hispanic or Latino,120453,186,5445162,46981,0.0221211049368228,0.00395904727443009,,,,,,,3.41587633205403,154.417075539837,0.0135236158822088,,,,,,,,,
Wisconsin,2003,M,Hispanic or Latino,127222,260,5479203,46177,0.0232190703647958,0.00563050869480477,,,,,,,4.74521568191578,204.367169200296,0.0267179781557508,,,,,,,,,
Wisconsin,2004,M,Hispanic or Latino,134100,230,5514026,45600,0.0243197982744369,0.00504385964912281,,,,,,,4.17118091209581,171.51379567487,0.0210388510917113,,,,,,,,,
Wisconsin,2005,M,Hispanic or Latino,141100,258,5546166,46709,0.0254409983401146,0.00552356076987304,,,,,,,4.65186220535051,182.849043231751,0.0256948435843292,,,,,,,,,
Wisconsin,2006,M,Hispanic or Latino,148579,271,5577655,46153,0.0266382556827197,0.00587177431586246,,,,,,,4.85867268592267,182.394551046918,0.0285290294863832,,,,,,,,,
Wisconsin,2007,M,Hispanic or Latino,156341,320,5610775,46241,0.0278644215816888,0.00692026556519106,,,,,,,5.70331193106122,204.680793905629,0.0394684331640663,,,,,,,,,
Wisconsin,2008,M,Hispanic or Latino,163581,315,5640996,46815,0.0289986023744743,0.00672861262415892,,,,,,,5.58412025110459,192.565151209493,0.0375733820164039,,,,,,,,,
Wisconsin,2009,M,Hispanic or Latino,171006,307,5669264,45697,0.0301637037894161,0.00671816530625643,,,,,,,5.4151650020179,179.525864589547,0.0363799736442107,,,,,,,,,
Wisconsin,2010,M,Hispanic or Latino,176131,281,5686986,47308,0.0309708868634458,0.00593979876553649,,,,,,,4.94110588631658,159.540342131709,0.0293491746439283,,,,,,,,,
Wisconsin,2011,M,Hispanic or Latino,180893,313,5709640,48410,0.0316820324924163,0.00646560627969428,,,,,,,5.48195683090353,173.030465523818,0.0354441745109028,,,,,,,,,
Wisconsin,2012,M,Hispanic or Latino,184949,324,5726177,48384,0.0322988618759078,0.00669642857142857,,,,,,,5.6582253744514,175.183428945277,0.0378899020610585,,,,,,,,,
Wisconsin,2013,M,Hispanic or Latino,188768,375,5742854,50026,0.0328700677398381,0.00749610202694599,,,,,,,6.52985431982077,198.656551957959,0.0489484542024705,,,,,,,,,
Wisconsin,2014,M,Hispanic or Latino,192526,421,5758377,50291,0.0334340735245365,0.00837127915531606,,,,,,,7.31108782908795,218.671763813719,0.0612031571463289,,,,,,,,,
Wisconsin,2015,M,Hispanic or Latino,196520,427,5767891,51264,0.0340713789494288,0.00832943196004994,,,,,,,7.40305251954311,217.280683899858,0.0616632222582106,,,,,,,,,
Wisconsin,2016,M,Hispanic or Latino,200641,444,5778708,51815,0.0347207368844385,0.00856894721605713,,,,,,,7.68337836069931,221.290763104251,0.0658384636138279,,,,,,,,,
Wyoming,1999,M,Hispanic or Latino,15618,75,491780,4042,0.0317581032168856,0.0185551707075705,,,,,,,15.2507218675017,480.215136381099,0.282979747665173,,,,,,,,,
Wyoming,2000,M,Hispanic or Latino,16331,82,493782,3920,0.0330732995532441,0.0209183673469388,,,,,,,16.606518666132,502.112546690344,0.347381257811945,,,,,,,,,
Wyoming,2001,M,Hispanic or Latino,17112,73,494657,4029,0.0345936679355594,0.0181186398610077,,,,,,,14.7577007906489,426.601215521272,0.267389465802275,,,,,,,,,
Wyoming,2002,M,Hispanic or Latino,17871,82,500017,4174,0.0357407848133164,0.0196454240536656,,,,,,,16.3994424189578,458.843937104807,0.322174000564096,,,,,,,,,
Wyoming,2003,M,Hispanic or Latino,18501,84,503453,4172,0.0367482168146778,0.0201342281879195,,,,,,,16.6847749442351,454.029511918275,0.335935065991311,,,,,,,,,
Wyoming,2004,M,Hispanic or Latino,19335,87,509106,3955,0.0379783384992516,0.0219974715549937,,,,,,,17.0887791540465,449.961210240497,0.375909933350707,,,,,,,,,
Wyoming,2005,M,Hispanic or Latino,20126,84,514157,4099,0.0391436856835558,0.0204928031227129,,,,,,,16.3374222270629,417.370565437742,0.334799577231834,,,,,,,,,
Wyoming,2006,M,Hispanic or Latino,21068,95,522667,4311,0.040308647762342,0.0220366504291348,,,,,,,18.1760088163209,450.920827795709,0.400538352482135,,,,,,,,,
Wyoming,2007,M,Hispanic or Latino,22480,118,534876,4266,0.0420284327582468,0.0276605719643694,,,,,,,22.0611880136705,524.91103202847,0.610225078671616,,,,,,,,,
Wyoming,2008,M,Hispanic or Latino,24065,86,546043,4227,0.0440716207331657,0.0203453986278685,,,,,,,15.7496753918647,357.365468522751,0.320433424107019,,,,,,,,,
Wyoming,2009,M,Hispanic or Latino,25675,99,559851,4283,0.0458604164322293,0.0231146392715386,,,,,,,17.6832764431965,385.589094449854,0.408742556123384,,,,,,,,,
Wyoming,2010,M,Hispanic or Latino,26434,94,563626,4438,0.0468998946109654,0.0211807120324471,,,,,,,16.6777260098008,355.602632972687,0.353246111969643,,,,,,,,,
Wyoming,2011,M,Hispanic or Latino,27188,111,567725,4387,0.0478893830639835,0.0253020287212218,,,,,,,19.5517195825444,408.268353685449,0.494698170426812,,,,,,,,,
Wyoming,2012,M,Hispanic or Latino,28744,114,576765,4481,0.0498365885585984,0.0254407498326267,,,,,,,19.7654157239084,396.604508767047,0.502846996769818,,,,,,,,,
Wyoming,2013,M,Hispanic or Latino,29364,107,582684,4516,0.0503943818604939,0.0236935341009743,,,,,,,18.3632981169897,364.391772238115,0.435091430141252,,,,,,,,,
Wyoming,2014,M,Hispanic or Latino,29893,113,583642,4666,0.0512180411964869,0.0242177453921989,,,,,,,19.3611837393471,378.014919880909,0.468884218291088,,,,,,,,,
Wyoming,2015,M,Hispanic or Latino,30264,124,586555,4778,0.0515961845010272,0.0259522812892424,,,,,,,21.1403875169421,409.727729315358,0.54864128340327,,,,,,,,,
Wyoming,2016,M,Hispanic or Latino,30566,107,585501,4722,0.052204863868721,0.0226598898771707,,,,,,,18.2749474381769,350.062160570569,0.414108296460171,,,,,,,,,
Alabama,1999,F,Hispanic or Latino,28101,37,4430141,44806,0.00634313896555437,0.00082578226130429,,,,,,,,,,0.835187864223735,131.667912173944,0.000689683323132576,,,,,,
Alabama,2000,F,Hispanic or Latino,32710,31,4447100,45062,0.00735535517528277,0.000687941058985398,,,,,,,,,,0.697083492613164,94.7722409049221,0.00047955235610954,,,,,,
Alabama,2001,F,Hispanic or Latino,37034,56,4467634,45316,0.00828939881825593,0.00123576661664754,,,,,,,,,,1.25345988503087,151.212399416752,0.00154898388122801,,,,,,
Alabama,2002,F,Hispanic or Latino,40803,71,4480089,46069,0.00910763156714074,0.00154116651110291,,,,,,,,,,1.58478994502118,174.006813224518,0.00244242519039927,,,,,,
Alabama,2003,F,Hispanic or Latino,44927,56,4503491,46716,0.00997603858873039,0.00119873276821646,,,,,,,,,,1.24347978046364,124.646649008391,0.00149059995945638,,,,,,
Alabama,2004,F,Hispanic or Latino,49391,63,4530729,46121,0.0109013361867373,0.00136597211682314,,,,,,,,,,1.39050470685843,127.553602883116,0.00189939065787995,,,,,,
Alabama,2005,F,Hispanic or Latino,54551,91,4569805,47090,0.011937270846349,0.00193246973879805,,,,,,,,,,1.99133223408876,166.816373668677,0.00384818928226964,,,,,,
Alabama,2006,F,Hispanic or Latino,60364,68,4628981,46977,0.0130404510193496,0.00144751686995764,,,,,,,,,,1.46900581359051,112.64992379564,0.00212641069723811,,,,,,
Alabama,2007,F,Hispanic or Latino,66377,93,4672840,46696,0.0142048518673869,0.00199160527668323,,,,,,,,,,1.99022436034617,140.108772617021,0.00396374133784894,,,,,,
Alabama,2008,F,Hispanic or Latino,72259,93,4718206,47707,0.0153149311412007,0.00194939945919886,,,,,,,,,,1.97108816359438,128.703690889716,0.00384243820014416,,,,,,
Alabama,2009,F,Hispanic or Latino,77734,108,4757938,47470,0.016337749672232,0.00227512112913419,,,,,,,,,,2.26989086448794,138.935343607688,0.00516427666662518,,,,,,
Alabama,2010,F,Hispanic or Latino,81819,91,4779736,48038,0.0171178910299648,0.00189433365252508,,,,,,,,,,1.90387084140212,111.221110011122,0.00360656660492928,,,,,,
Alabama,2011,F,Hispanic or Latino,85123,111,4799918,48681,0.0177342612936304,0.00228015036667283,,,,,,,,,,2.31253950588323,130.399539489915,0.00527293780228504,,,,,,
Alabama,2012,F,Hispanic or Latino,86504,105,4815960,49301,0.0179619432055084,0.00212977424393014,,,,,,,,,,2.18025066653378,121.381670211782,0.00464344171489516,,,,,,
