State,Year,black_male_mortality,black_female_mortality,hispanic_male_mortality,hispanic_female_mortality,white_male_mortality,white_female_mrtality
Missouri,1994,57.4489943046644,47.4611299353567,,,440.723902386274,461.262856559248
Missouri,1995,54.4247123882579,48.6253577895091,,,443.167347254387,461.457619450441
Missouri,1996,51.0856435355682,49.0061486798336,,,429.700928154005,459.053090055745
Missouri,1997,52.5781340616581,49.6784034630443,,,429.087179397396,455.56773807153
Missouri,1998,52.4186614778949,50.8620299561066,,,427.132449432101,462.192859405403
Missouri,1999,53.2187643609757,51.0252882623139,3.77565557966382,3.63182108139091,429.345977344628,468.03745738004
Missouri,2000,51.2938654145483,47.6836351658588,4.09278577697964,3.19916442829413,416.445420914421,461.609043876987
Missouri,2001,50.2026008208976,48.0221912513459,3.59856213511378,2.88948585233274,414.295545121892,457.939190327065
Missouri,2002,50.8033287370095,49.2878635023988,4.17634023956686,3.15428229064332,424.717942844053,456.401739260682
Missouri,2003,49.4622642682606,50.9685513529173,4.37874152516472,3.29281362692387,414.96457685681,453.690166905366
Missouri,2004,49.5325032912931,47.8100874761058,3.96677581679481,3.18385953716425,403.967402149819,432.204582635161
Missouri,2005,49.8592473619674,46.8887622402984,4.38664663316236,3.09137695801599,409.477919969604,432.671882285892
Missouri,2006,50.1308982964052,48.4022466310119,4.07345639963962,2.36192009727003,402.365069324066,429.475804353601
Missouri,2007,48.6784794921948,47.4216031898841,4.22921890912648,2.8024944578549,400.739722658355,417.503734960796
Missouri,2008,47.671168868701,44.1768586860448,3.74752106545738,2.49834737697158,420.093735292668,439.354643111077
Missouri,2009,44.0523609112967,42.81097678813,2.86860385218269,2.36534001846643,404.104083013034,415.108785510296
Missouri,2010,45.3169657937056,45.9347726228755,3.2059165189357,2.00369782433481,406.767355821836,419.006610032148
Missouri,2011,46.1176262332763,43.8550009923941,3.19429445771611,2.4622686444895,411.348596182452,421.863148772434
Missouri,2012,48.4779886530637,45.2085043104915,4.82954286136308,3.00394246703339,414.975565998359,415.390475178888
Missouri,2013,48.7860498375646,46.2044271188875,4.4350954397786,3.40906589774027,422.178058821612,426.067041763209
Missouri,2014,51.4937476591876,47.8969399085619,5.04873014537373,3.61330686874787,429.191559711134,427.178667300233
Missouri,2015,54.376054523515,47.496759489971,5.05249659162201,3.73588510194852,441.98647708339,434.070350501728
Missouri,2016,55.5227310027901,49.4501887411784,4.94009519120302,3.26604300016412,440.013129821106,430.1329394387
Montana,1980,0.888320363856021,0.507611636489155,,,452.789579748326,351.647961177862
Montana,1981,1.25592798006591,0.502371192026364,,,443.091391367253,353.418133590547
Montana,1982,0.745562041945321,0.37278102097266,,,443.485154617142,341.715935891605
Montana,1983,0.737106170315752,0.368553085157876,,,433.17272608889,350.002579871596
Montana,1984,0.487324091231943,0.487324091231943,,,430.67266562623,349.533204436111
Montana,1985,0.365138521383729,0.608564202306215,,,431.228593754184,351.263257571147
Montana,1986,0.615211977438946,0.246084790975579,,,435.077910444823,360.391176383735
Montana,1987,0.497449328567769,0.248724664283884,,,423.578103275455,358.412241233077
Montana,1988,0.875882451569957,0.375378193529981,,,415.6687863022,387.014917529411
Montana,1990,1.37711042172129,,,,426.027887737958,389.096290064524
Montana,2000,1.33008939309129,,3.54690504824345,2.43849722066737,439.372862851157,413.32527890312
Montana,2002,1.2065809116706,,3.6197427350118,2.74222934470591,430.96876381398,450.383747574498
Montana,2003,1.30487261181127,,5.00201167860988,1.7398301490817,444.20038493742,426.367125909333
Montana,2005,1.17008579920051,,4.89308606938396,3.08477165243771,434.952802993718,421.86911632993
Montana,2006,1.67945149114299,,4.8284230370361,2.72910867310736,419.652941349355,414.50962115773
Montana,2007,1.14024376338491,,4.04268243381922,3.10975571832247,426.140191934123,417.121900350988
Montana,2008,1.22898562598895,,5.32560437928545,2.97004859613996,433.831925974099,424.921780185679
Montana,2009,1.01627875306662,,4.67488226410646,2.84558050858654,422.670333400408,410.779871989528
Montana,2010,1.81925683358348,,3.33530419490305,4.04279296351885,429.243542901614,410.444555621251
Montana,2011,1.10240213425053,,5.11113716788883,2.80611452354681,442.464129337827,417.108880250065
Montana,2012,1.19379703062885,0.994830858857377,4.37725577897246,3.48190800600082,430.960728057016,401.91166697838
Montana,2013,2.2675423981134,,5.02802879581668,4.23931839647289,449.959282825634,426.100793245484
Montana,2014,1.75975957773591,,4.39939894433978,3.22622589251584,441.113067485802,414.325616135822
Montana,2015,2.0347397906931,1.84095504872233,7.65449730784547,4.55394143631313,471.672061956858,420.80356718953
Montana,2016,2.49395695046618,0.959214211717761,6.52265663968077,5.46752100679124,458.312550358746,427.329931320262
Nebraska,1980,12.9721150397684,9.79267507904088,,,473.164254955475,418.859420426248
Nebraska,1981,12.4018843271187,9.74433768559325,,,479.117694515014,419.386170000728
Nebraska,1982,11.5600875029137,10.9283887322627,,,468.025619175343,425.259612402268
Nebraska,1983,11.2965826259821,9.46641002177274,,,472.941844687766,430.216780789499
Nebraska,1984,11.6445797313816,11.4557487087105,,,466.349682323276,428.772308811737
Nebraska,1985,13.696312977793,10.3511305454288,,,472.049422861356,438.91318178605
Nebraska,1986,13.5375533637007,10.5503937012878,,,467.90360499326,435.235518472405
Nebraska,1987,12.9661092730037,11.0499354888159,,,468.057383017591,447.107216310471
Nebraska,1988,12.6039347192569,12.6675909552127,,,461.762335623685,452.914118825823
Nebraska,1989,12.5733125725506,11.4302841568641,,,457.274867853215,450.289694201798
Nebraska,1990,13.1807074998226,11.7865942065721,,,460.12075555871,444.2785590445
Nebraska,1991,14.8432905508364,11.7744245719715,,,440.28832309021,448.805991929509
Nebraska,1992,13.6456195390386,12.4671342152125,,,431.387654063697,444.040864908987
Nebraska,1993,14.2032353863465,12.5431169645657,,,448.53940321817,442.513788205781
Nebraska,1994,13.8435483880804,11.6480957802791,,,438.785597586954,444.091274722473
Nebraska,1995,15.5638267709885,13.392130012246,,,429.634008771242,455.272095506397
Nebraska,1996,15.5874590829199,13.7360750539141,,,426.475269391307,461.233511484255
Nebraska,1997,15.7689434807868,13.9312094661086,,,425.642910496425,443.308869734299
Nebraska,1998,13.2628809099397,14.4418036574899,,,410.913523658622,448.403267030718
Nebraska,1999,13.4329443840907,14.0195358419113,7.09775663962871,4.57541337100033,418.122391134491,459.418429765058
Nebraska,2000,14.6090928162416,13.6741108760021,5.90207349776159,4.4996005874024,401.516306961583,438.389657229777
Nebraska,2001,15.0014303689422,12.6174821320172,5.87265297388821,5.17491202649555,397.944920329613,447.891543147137
Nebraska,2002,14.2915664714065,13.2500757973768,8.96839191525506,4.10810210311684,416.30696664684,458.024454201026
Nebraska,2003,16.2770620535671,13.3437399167052,8.16728908694885,5.80912815339319,403.705648600662,448.050577375574
Nebraska,2004,14.0050418150534,14.1765321229928,7.31691980541566,5.43052641808194,389.397325894465,412.434190594328
Nebraska,2005,14.4195533685269,13.2273855703416,9.42380259517899,5.10929056365126,391.14457759508,420.608153178802
Nebraska,2006,14.0464254103784,12.8053757757265,8.12323397226705,5.4154893148447,387.376720052485,416.146507037598
Nebraska,2007,15.1392813887767,15.9242811644911,8.57892612030682,6.728569506123,387.789889202889,427.76880635177
Nebraska,2008,14.5292360516551,14.1952306251802,9.18514922805779,5.12141653928071,395.573760088356,429.196973020155
Nebraska,2009,15.1708820571495,13.7365441172009,8.66119448353628,5.8476854474831,374.582869701983,405.476302254724
Nebraska,2010,15.9334976326984,13.3052918376141,8.4321602592287,5.91346303893961,388.645931948086,403.977132419411
Nebraska,2011,16.4469845295213,12.4302292318824,7.87066916429235,5.64516960749244,387.72544717614,413.400112794831
Nebraska,2012,16.75894865888,14.4417949857872,10.4541351762788,6.25092618787805,395.317194088564,406.849075159304
Nebraska,2013,15.8410839582802,14.1285343411688,10.4893664048071,6.95723281951493,390.193726823718,413.152595128117
Nebraska,2014,15.6819383939037,12.864505394321,9.78127682873994,6.69804826315887,404.912965241914,404.753487902315
Nebraska,2015,16.844751064678,14.2045079510921,11.8810940111365,8.02633906530113,416.841582772942,425.184751011873
Nebraska,2016,18.2474479790427,16.41221614207,11.7979189519673,8.12745527802189,395.623548855969,406.897115854515
Nevada,1980,23.6734459940169,13.0826938387988,,,402.074790645749,276.231735624923
Nevada,1981,19.1932251447734,11.303985361339,,,382.922504115357,262.346660261075
Nevada,1982,22.9968654026321,13.2543509956057,,,394.571833484569,274.376394114162
Nevada,1983,20.7242401573712,14.0747513368243,,,381.791483113069,276.618734934752
Nevada,1984,20.4216144961048,12.209748349523,,,395.574236350474,286.767009908265
Nevada,1985,22.695011615433,13.5539652703281,,,417.54618592468,292.093205050481
Nevada,1986,21.6993991405815,13.0400145070161,,,401.897322110771,301.142835021404
Nevada,1987,20.2048202649467,16.3981149976379,,,412.39307062512,302.389049182632
Nevada,1988,24.4303229540069,16.9990460098223,,,423.118331009511,302.917426437325
Nevada,1989,26.5081095504681,18.9594425923878,,,405.345860609476,291.676980252336
Nevada,1990,26.2689525088928,16.4596601163316,,,410.493947749723,305.916915293435
Nevada,1991,25.6863976254352,17.7413557172676,,,406.508454913044,302.682955802426
Nevada,1992,25.8834195990732,17.0830569353883,,,408.884077037931,291.743115195268
Nevada,1993,23.5200437529489,17.0732847724719,,,413.938601350844,319.575052317929
Nevada,1994,27.7381412778215,19.6700761465321,,,412.004747489565,316.2548175017
Nevada,1995,27.8767581795529,18.7741432637805,,,414.80110470346,308.919993704025
Nevada,1996,28.0145819798451,19.1362990397657,,,410.680574376916,313.13943883253
Nevada,1997,23.5194772441974,20.4591115304946,,,387.306283100831,305.809877613708
Nevada,1998,28.6932283980981,19.3625357047316,,,387.088910175093,324.147185474754
Nevada,1999,24.758130125424,21.967025685397,22.6906453550337,13.3869638882773,393.494038924536,314.361059337847
Nevada,2000,24.6715012133074,19.7672271384512,24.9217192783511,14.0122116424464,383.634337324979,312.922712143633
Nevada,2001,27.3541876449617,23.1128588986175,24.0659664820656,14.4395798892394,382.196140962705,318.004345217473
Nevada,2002,28.1075779594266,23.0472938750782,24.3813687700428,16.6529348957651,376.163117797433,322.800121998849
Nevada,2003,28.7257931831825,22.2335860550948,25.3907552749183,17.2977299508638,389.487960513151,324.388020543833
Nevada,2004,28.4286823668008,22.504264302355,29.4089817587594,18.114227894888,372.471147231592,311.607341504768
Nevada,2005,31.5770906562649,23.3538899645292,29.0690144452855,18.6666655702399,380.076335972021,315.030818500392
Nevada,2006,29.5323424736924,23.7844368915644,28.8980908232507,17.6004832997576,363.584758615714,299.20821609588
Nevada,2007,28.9111566308045,23.1827492664563,28.3344713256688,19.2997348785424,350.124871591405,284.959432111068
Nevada,2008,29.619803815905,23.6280114409319,30.9010675942012,20.0856939362308,351.970696743706,289.678666581249
Nevada,2009,29.3146444714704,22.7961403005589,30.655593900915,20.6729703706049,346.784421892489,285.547731281184
Nevada,2010,27.883198650942,24.4394569848894,31.2899108367144,20.9216563582765,348.373350475514,291.125773962425
Nevada,2011,30.4593288868109,26.3024397996012,32.6665266322319,23.3595094723731,353.409145671005,300.804266071802
Nevada,2012,32.3698077974544,27.3563022126635,31.4615640320937,23.5416783981486,357.121448539816,298.448901297517
Nevada,2013,32.0477852934759,27.561813107939,34.0933886100807,25.8391997886928,362.071787039057,306.517507493368
Nevada,2014,34.2744632657881,26.8618604997577,38.0160627572129,26.8971586081674,368.3710593633,295.904042798251
Nevada,2015,36.6882380560366,30.5504137309719,38.5261176561972,29.4754275497459,370.211370024808,307.480724804231
Nevada,2016,38.3325771124243,31.9381454379471,40.3053273098694,29.7613176338698,383.189719386488,306.150422882814
New Hampshire,1980,1.30172033189529,0.433906777298431,,,425.554071835437,401.472245695374
New Hampshire,1981,0.426786394476531,0.533482993095663,,,433.188190393678,387.201956388832
New Hampshire,1982,0.948807612388897,0.737961476302476,,,423.379041261535,377.520006662738
New Hampshire,1983,1.25193528329209,0.730295581920385,,,432.752296257965,395.924533341123
New Hampshire,1984,1.02303255494196,0.511516277470982,,,423.433174490479,397.14123782847
New Hampshire,1985,0.901574148463217,0.801399243078415,,,427.44632127695,419.432328846165
New Hampshire,1986,1.36400260719356,0.584572545940095,,,416.995082770601,417.092511528258
New Hampshire,1987,1.32558560111046,0.378738743174418,,,401.368383079089,392.752076671871
New Hampshire,1988,0.922561991553022,1.10707438986363,,,397.808730757663,408.510449859678
New Hampshire,1989,1.08542375395614,,,,382.340517331052,381.435997536088
New Hampshire,1990,1.53281025432027,1.35247963616495,,,387.35016779764,374.186032672301
New Hampshire,1991,1.53131080204655,0.900771060027383,,,375.441377819413,378.684153635512
New Hampshire,1992,1.25227421943064,,,,373.446061865924,387.489422755254
New Hampshire,1993,0.97382448318692,0.885294984715382,,,376.515956999452,403.074806540914
New Hampshire,1994,1.48776575215748,0.875156324798517,,,378.942688637758,398.196127783325
New Hampshire,1995,1.72783938005123,,,,385.999317503445,406.992565971067
New Hampshire,1996,2.29821071527978,1.19166481533026,,,387.376183897714,406.442820942998
New Hampshire,1997,1.42931611427803,,,,378.68469286519,412.567892515428
New Hampshire,1998,1.16075263200659,1.07784172972041,,,380.726863298163,402.781163306288
New Hampshire,1999,1.06381759947104,0.981985476434803,1.55481033768844,1.06381759947104,371.845167076646,403.350534445596
New Hampshire,2000,2.67036525741512,1.05196207110293,1.29472254904975,0.971041911787316,376.440581136216,401.121229727477
New Hampshire,2001,2.15050851561548,1.1150784895784,1.6726177343676,,373.073403227515,401.507904711764
New Hampshire,2002,1.49713692262718,0.866763481520997,1.65473028290372,1.18195020207409,372.156720293061,398.868794859935
New Hampshire,2003,1.95336917114639,1.4064258032254,0.937617202150269,1.71896487060883,363.639204900613,387.860982622828
New Hampshire,2004,1.47273007725632,1.5502421865856,1.47273007725632,1.70526640524416,373.5308548578,404.923259136159
New Hampshire,2005,1.61726063772438,1.07817375848292,1.848297871685,,375.435505186016,403.622047729212
New Hampshire,2006,2.06360646566121,1.4521675128727,1.91074672746408,1.75788698926695,368.850548269666,393.308106381206
New Hampshire,2007,1.5237630853155,1.06663415972085,1.98089201091014,1.29519862251817,374.083837444954,405.244792539656
New Hampshire,2008,1.67185194079212,1.51986540072011,2.05181829097215,1.2918855906121,384.905912732368,389.541502204565
New Hampshire,2009,1.89954881916447,0.835801480432368,1.97553077193105,1.82356686639789,378.23816087203,382.417168274192
New Hampshire,2010,2.73458567229029,2.05093925421772,1.74709640174102,1.59517497550267,376.765137071107,390.514026145677
New Hampshire,2011,2.2753594499091,1.44106098494243,2.2753594499091,2.04782350491819,402.056014798938,411.460833858562
New Hampshire,2012,2.11931437152489,1.51379597966064,2.72483276338915,1.81655517559276,401.080244811086,403.653697976509
New Hampshire,2013,2.34371397012294,1.36086617620042,2.34371397012294,1.436469852656,404.782083743168,410.527963153792
New Hampshire,2014,3.01036393042146,1.35466376868966,2.78458663563985,1.95673655477395,428.073750905931,429.503673772882
New Hampshire,2015,2.78172272840387,1.65399729796987,2.85690442376614,2.255450860868,446.353725365778,445.75227180288
New Hampshire,2016,3.89572930674748,1.72311103952292,4.1954007918819,1.94786465337374,466.588502354294,435.422667900314
New Jersey,1980,54.8104628681844,43.2892737186205,,,432.594190470905,402.549534667448
New Jersey,1981,53.7729155607348,41.7769000190803,,,416.500580099784,393.061796077451
New Jersey,1982,54.2084066466957,42.9525305952731,,,415.485718619774,393.511881740414
New Jersey,1983,54.8942242363487,45.3258745705785,,,421.167972980587,402.62009516694
New Jersey,1984,56.6517323783331,46.3477913801617,,,414.856607697988,402.013243821558
New Jersey,1985,60.614350404549,48.1904550155966,,,424.287249967455,401.829177643748
New Jersey,1986,61.7948575829012,48.4688673026191,,,414.651880451847,409.816786633337
New Jersey,1987,63.6923025255501,50.8575160366492,,,415.125939064443,404.256723325871
New Jersey,1988,65.5887434338445,51.2723530178524,,,415.071767702715,412.534685856843
New Jersey,1989,65.979431522665,51.7422406987024,,,394.765519797641,405.165645581025
New Jersey,1990,63.6518312052715,53.6076653144315,,,389.188806274799,394.967110204278
New Jersey,1991,65.7250510558797,54.8007237686627,,,385.383147754085,389.591700069652
New Jersey,1992,65.7046311044633,52.8656493169142,,,385.905284598487,388.036657069147
New Jersey,1993,69.1621121422332,56.5345870302488,,,383.756022128354,397.502919486321
New Jersey,1994,67.1288939622911,56.0280549384265,,,379.67364032184,391.285866311972
New Jersey,1995,67.9518311311655,59.578443858541,,,379.065839189654,401.403117497423
New Jersey,1996,63.7031340740019,56.4914585184545,,,370.567287815151,397.880895744069
New Jersey,1997,57.1831080466435,53.7170966061303,,,360.696257242748,396.548193125671
New Jersey,1998,54.3470200119305,53.3702930048379,,,354.35896984482,391.619296411686
New Jersey,1999,57.4310325192904,54.9667974226493,18.0511201982106,14.5102775350759,360.352514811728,401.730132283968
New Jersey,2000,58.340810638968,56.2491458044888,20.8691105076447,17.1136213730116,360.657685976932,402.788094148686
New Jersey,2001,58.3090996931354,57.155163552197,21.7599386576967,18.5100776893394,353.045584834265,398.355240653971
New Jersey,2002,54.263927536786,56.9063855465498,23.0571999790006,17.6904379149229,345.60076925928,395.538548726984
New Jersey,2003,57.7696519706904,55.1305473224016,22.4149504929545,18.124952188027,340.909540095905,389.320252675087
New Jersey,2004,53.6332999442589,53.2626962737307,20.5337596202054,16.978280656075,329.200291711414,375.977423750901
New Jersey,2005,54.1841665266216,54.9354401666025,20.6542460714746,18.5622379355278,331.612184687564,374.642827174469
New Jersey,2006,52.6225919940002,53.2460277043285,24.2100867510791,19.2226010684534,327.730916834946,363.312932746642
New Jersey,2007,51.3604409369334,51.4180586629115,22.7935723969608,18.8870905756414,323.339154644248,360.82524716564
New Jersey,2008,52.3241063977068,50.8547150815799,25.3699594425038,20.4452026095471,322.393638453971,361.275110233048
New Jersey,2009,49.8766389792501,48.5860366882826,24.2016482704445,21.3805972450552,314.187419665718,349.616165741659
New Jersey,2010,51.0356471540717,50.842287225028,25.6713741089235,20.6667641807328,320.351905971569,350.072464476938
New Jersey,2011,50.4453955173498,52.2324745513725,26.6930792423645,21.5693653030462,323.065433220193,353.751163722115
New Jersey,2012,49.7565086641127,50.9060361575984,27.1716743803342,23.0130896244888,323.637068925781,350.83128306089
New Jersey,2013,50.8250102650115,51.5554161167085,28.182428862403,24.5191625908147,326.895948180289,351.898302334534
New Jersey,2014,51.2044760555209,52.4033554730134,28.7058791365962,25.691873872059,324.885117659931,348.829092568169
New Jersey,2015,53.4166213321118,55.2072476495512,30.8211554889244,26.3445896953261,327.460787801716,349.843616769708
New Jersey,2016,54.3576147449334,56.2023301774538,32.8023944182712,27.6371912072142,331.009029155336,351.233818351878
New Mexico,1980,6.73781183435396,3.98143426575461,,,373.106330327351,260.937076494072
New Mexico,1981,6.89008000730948,4.94288348350462,,,341.133852535812,254.783175922466
New Mexico,1982,6.3666953045988,4.39082434799917,,,354.193164071933,266.66939873515
New Mexico,1983,6.87612587607932,3.29481031562134,,,342.946778069456,261.865793780687
New Mexico,1984,6.77133552602344,4.65529317414112,,,341.035492378368,274.027484568761
New Mexico,1985,7.91840431650279,5.07055715004126,,,350.563040222716,271.170617996727
New Mexico,1986,6.76389827370285,4.91919874451117,,,355.275464881362,276.841573788323
New Mexico,1987,7.23238812103909,5.74535504942357,,,344.856487790107,291.390889624294
New Mexico,1988,6.70626492563088,5.70032518678624,,,349.396402625369,287.363452063283
New Mexico,1989,6.77651260730309,5.9128394318625,,,349.986945247771,288.865458985822
New Mexico,1990,7.38924218703096,5.01412862691386,,,346.634629023756,292.534820154422
New Mexico,1991,7.45538178945873,5.5272658094263,,,357.665514296016,301.235986613734
New Mexico,1992,8.20879155309083,4.38637716577373,,,348.654322148072,289.876868126704
New Mexico,1993,6.8421557433483,5.3759795126308,,,346.506315859567,307.774827098113
New Mexico,1994,6.83276423339059,5.76328809251206,,,361.126443569983,299.037412057868
New Mexico,1995,7.72980327360075,6.56742684148033,,,351.212038965183,313.086091991633
New Mexico,1996,5.19072491610705,3.76470158750621,,,350.630616036374,302.602150329098
New Mexico,1997,7.04163465070112,5.35164233453285,,,346.279425582878,306.113941535279
New Mexico,1998,6.85477354168873,5.51725675306654,,,342.515757619666,313.257577868556
New Mexico,1999,8.01954778599643,5.7519515154733,130.137903037583,99.3317780941351,360.492499787067,327.584700251427
New Mexico,2000,6.4319428975408,5.33246547915776,127.924197628867,95.1597705610523,351.502930657059,320.93745842601
New Mexico,2001,7.69780912709028,6.3329493527835,129.989244904978,103.183398937593,365.127286822552,334.336050314191
New Mexico,2002,7.0069190630779,5.98283089232036,136.419324220386,103.217307736878,373.145389797602,331.804567325443
New Mexico,2003,7.77599178514402,5.11298089982073,138.157004730573,109.449747386787,373.513906775445,344.380567690009
New Mexico,2004,7.14357750361381,5.83041987427304,137.513866944566,99.5373483040307,357.073822570343,324.454987057518
New Mexico,2005,6.36555685166804,6.57256683058407,137.920398452807,109.818793814956,368.167247502166,335.459670833433
New Mexico,2006,7.28797224658625,5.80999186091491,137.401211026549,113.396770969611,370.361498712883,341.056715203882
New Mexico,2007,8.24091614867819,4.37170551789636,141.603059188873,108.538895616737,373.102453682534,331.194380097183
New Mexico,2008,8.2062524680926,5.86871388627228,139.10841305003,114.738329962967,373.856968500922,344.51339906956
New Mexico,2009,7.26629294354581,5.89158887314525,138.305048797085,110.663677667245,363.805612916719,330.272652913734
New Mexico,2010,7.72152396659057,6.94451526555001,135.976522682098,109.072596408569,363.154441648832,333.676674053106
New Mexico,2011,7.84500201178579,5.43855967688218,145.204730488084,117.09748401641,371.650954202515,343.158676957256
New Mexico,2012,8.92606911272953,5.13488922076376,151.98312301083,119.590130263022,383.485044515171,338.086865049353
New Mexico,2013,8.63229446866549,6.23443489403619,150.20192375478,120.948036944302,385.096247685466,340.208316448406
New Mexico,2014,8.88131869820031,6.19291952469103,156.311209088325,126.402768283035,400.331441212391,353.140434291684
New Mexico,2015,8.70055106694714,7.16233209378521,164.73363815706,127.479897400795,406.90698774424,349.27184559358
New Mexico,2016,9.85096215068128,5.71836339478572,172.70418521731,137.817363161726,417.392474345452,365.110294735982
New York,1980,62.1119002257383,51.6166794783488,,,442.136785964999,421.100812059168
New York,1981,60.7544265239458,51.8867033752864,,,427.829247354984,409.365726289847
New York,1982,60.8143430744578,51.4766406354545,,,422.922946233691,408.615359589014
New York,1983,61.9689680604741,53.6642563229505,,,422.144881063252,414.326023209692
New York,1984,64.5266491682706,54.7969764141021,,,417.002062600534,417.323006667078
New York,1985,66.53928835636,55.849885299449,,,419.564684166035,416.263544986695
New York,1986,70.5436199103487,58.1721641798024,,,419.324583482656,415.493856583745
New York,1987,74.612825482596,59.5986217776806,,,413.9606502698,413.038676465814
New York,1988,79.1380935809069,62.1409847585173,,,412.759904849573,417.756109014059
New York,1989,77.7950489186522,62.018508218479,,,399.946127802632,403.037064549025
New York,1990,76.4932521647224,62.1073904851989,,,393.642926034295,396.402390818056
New York,1991,75.4081967805355,62.3088355053913,,,385.898909884943,390.625710985069
New York,1992,71.8472551680415,62.0240030316759,,,381.249564788293,385.676328718121
New York,1993,75.1364908865181,63.9791680651853,,,384.696439764111,395.744963728093
New York,1994,73.1371059222701,63.288394368183,,,375.956560847251,388.160516780683
New York,1995,71.8192892658246,63.3537746645115,,,368.851481637711,390.773333661379
New York,1996,65.9155877274326,62.0555932744274,,,356.21082515553,385.693011200489
New York,1997,59.9672025736563,59.0887192130418,,,341.585398920901,374.758858995814
New York,1998,56.9134712279337,58.6873560949219,,,332.424958677272,372.132279393579
New York,1999,57.6876483664302,60.1925834327408,28.1421246138997,23.630063987057,336.752243121689,377.180730005865
New York,2000,57.0812560005274,59.9321569879983,28.071625804543,23.5133460371449,329.882443282221,371.228412131938
New York,2001,56.563913606561,60.8976505486239,29.3142980095518,25.2792587769178,330.155294511225,370.495206216182
New York,2002,56.0252484611606,59.6045522473848,28.3679419787018,24.2870131363062,326.22872012457,367.947203962838
New York,2003,55.4549114909054,58.7924273225942,31.4717313191286,26.9191511299655,317.908812705339,362.506368006281
New York,2004,54.6016921830125,60.0889849014429,29.3664049474933,26.4089002218755,310.892688114644,352.704606775231
New York,2005,54.5560694541937,59.4273337511192,30.3826817146223,26.577659817453,311.050086736729,352.59172689978
New York,2006,52.9871526961186,56.7715754363432,30.296319253693,27.119079138456,308.244634507728,341.922332862645
New York,2007,53.3703805625398,57.5151961326205,29.9388443700155,27.0014088714211,304.824267398621,336.341591342615
New York,2008,51.6800680559196,56.9839243706524,31.188132519999,28.4867572232902,306.384885289924,338.322532343114
New York,2009,51.5873307730962,55.2129463896793,31.4340873957752,27.9742142073788,303.230951818365,327.942111970819
New York,2010,52.3632293812882,54.2932429605335,32.2064565456411,28.5270456311975,298.67734208438,328.669959524416
New York,2011,51.3075904649134,56.287218815577,32.0140921433094,29.1093089387556,303.818806283697,330.192393474248
New York,2012,51.7171834244438,56.3236754970688,32.362774871244,29.7713042478846,303.569357982028,324.780647060627
New York,2013,51.6226205484258,57.2850466306379,33.4459278464594,30.4876406114078,306.441960183487,326.240119600198
New York,2014,54.4615048344158,57.9506113923893,33.247939816969,31.0216058359364,302.142428068239,319.202536296471
New York,2015,53.4911739056654,56.8840629065928,34.2124747615901,31.6500839638747,311.244393694027,327.768269529887
New York,2016,55.6689750147491,58.0391606321893,36.1402661667803,32.9496316817647,314.854849680853,323.879787224183
North Carolina,1980,115.556041876789,85.75376317485,,,344.799111572663,270.310405854704
North Carolina,1981,113.184823566611,86.5333556212108,,,344.539033659394,275.711785520801
North Carolina,1982,106.256073317521,83.5901036225035,,,333.779235779885,276.29235879516
North Carolina,1983,107.427821880755,87.8147167066306,,,343.476149756589,280.819518462069
North Carolina,1984,107.662089906197,87.2453748599695,,,339.770463581056,286.677274493409
North Carolina,1985,110.816796157968,89.8708878876251,,,340.087416813509,299.074337843281
North Carolina,1986,111.472974995878,91.1131917011121,,,347.286055113364,305.981618972662
North Carolina,1987,111.461276839236,93.1781954598678,,,343.759369689209,307.536404703806
North Carolina,1988,114.726100488353,95.2634994249826,,,351.759932283093,318.782920188388
North Carolina,1989,113.369908752051,94.8931228186177,,,343.318452043768,314.591992267427
North Carolina,1990,110.921735806073,90.90215641623,,,341.78004813744,312.730553043896
North Carolina,1991,111.037266375971,93.1180472766766,,,337.606340102652,318.021930412717
North Carolina,1992,109.321830775487,94.5697597615091,,,335.935668218098,315.836333742276
North Carolina,1993,112.063401626005,93.7670463763636,,,345.913248590975,326.481355389455
North Carolina,1994,111.261607888782,96.1578446178797,,,337.623349138508,325.022972045104
North Carolina,1995,108.405251904407,95.3938996356549,,,340.186976942958,330.564564752573
North Carolina,1996,107.004526140895,96.6651521793295,,,338.387990337482,332.432191161168
North Carolina,1997,99.1142374802192,92.7180862402209,,,328.866600694935,331.294527492159
North Carolina,1998,99.0331123014251,96.5121763764502,,,331.535065706851,333.78727242155
North Carolina,1999,97.4795332605979,96.1964112587163,4.41544924176924,1.38375902163709,328.202480677378,343.876696504285
North Carolina,2000,99.2631296608791,96.4181663702232,4.17426928235987,1.65231492426745,334.562713612951,353.65751089565
North Carolina,2001,95.1630195020245,94.4078541098415,4.73805383159958,1.68085200195564,325.049980986884,338.752578828914
North Carolina,2002,91.5663698246055,91.8426062498371,5.06833788903247,2.36602503350568,327.32815362012,344.010431648239
North Carolina,2003,90.0682588224092,93.0839901354716,5.25972036097117,2.11338651072882,329.795152295025,348.898741597062
North Carolina,2004,90.4812635154853,90.7618618259093,4.84032085481469,2.22140329085698,322.208701540672,332.193324753261
North Carolina,2005,89.1514894134186,92.1840874298008,4.87053620812904,2.4237809903661,324.166348569343,339.938155677271
North Carolina,2006,89.8705545531312,88.56970799359,5.73045337866858,2.9044763700101,319.436329728717,328.721682757167
North Carolina,2007,88.1878413083869,87.8588231216873,6.39392009486252,3.03793459052645,318.676048364357,327.822753954607
